table_idx,class,mangled,demangled,rva_1.0.65,match_status,rva_1.0.68,size_1.0.68,offset_into_fn
0,AABB2D,?_CONSTRUCTOR@AABB2D@@QEAAPEAV1@AEBVVector4@Ogre@@@Z,,0x8F3760,NEAR,0x8F3790,200,48
1,AABB2D,?_CONSTRUCTOR@AABB2D@@QEAAPEAV1@XZ,,0xA1C880,NEAR,0xA1C750,122,-304
4838,ScreenLabel,?_NV_setTracking@ScreenLabel@@QEAAXAEBVhand@@AEBVVector3@Ogre@@@Z,,0x6E22A0,VTABLE,0x6861,5,-7191103
4839,ScreenLabel,?_NV_setCaption@ScreenLabel@@QEAAXAEBV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z,,0x6E4500,VTABLE,0x5551,5,-7204783
4840,ScreenLabel,?_NV_setRisingSpeed@ScreenLabel@@QEAAXW4RisingSpeed@1@@Z,,0x6E2300,VTABLE,0x3D02D,5,-6968019
4841,ScreenLabel,?_NV_setColor@ScreenLabel@@QEAAXAEBUColour@MyGUI@@@Z,,0x6E2320,VTABLE,0x18570,5,-7118256
4842,ScreenLabel,?_NV_setPosition@ScreenLabel@@QEAAXAEBVVector3@Ogre@@@Z,,0x6E2370,VTABLE,0x19FCE,5,-7111586
4843,ScreenLabel,?_NV_update@ScreenLabel@@QEAAXXZ,,0x6EA250,VTABLE,0x15316,5,-7163706
4844,ScreenLabel,?_CONSTRUCTOR@ScreenLabel@@QEAAPEAV1@AEBV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@AEBUColour@MyGUI@@W4LabelSize@1@W4RisingSpeed@1@@Z,,0x6E36C0,BINDIFF_EXACT,0x6E3A10,114,848
4845,ScreenLabel,?_DESTRUCTOR@ScreenLabel@@QEAAXXZ,,0x6E3250,VTABLE,0x33C62,5,-7009774
4846,ScreenLabel,?destroy@ScreenLabel@@QEAAXXZ,ScreenLabel::destroy();,0x6EA1B0,BINDIFF_EXACT,0x6EA950,2258,1952
4847,ScreenLabelDebug,?_NV_update@ScreenLabelDebug@@QEAAXXZ,,0x6EA5D0,VTABLE,0xA439,5,-7209367
4848,ScreenLabelDebug,?getCaption@ScreenLabelDebug@@QEBAAEBV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@XZ,ScreenLabelDebug::getCaption();,0x6E23E0,EXACT,0x6E23E0,11,0
4849,ScreenLabelDebug,?_CONSTRUCTOR@ScreenLabelDebug@@QEAAPEAV1@AEBV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@M@Z,,0x6E3840,BINDIFF_EXACT,0x6E3B90,242,848
4850,ScreenLabelDebug,?_DESTRUCTOR@ScreenLabelDebug@@QEAAXXZ,,0x6E32E0,VTABLE,0x46984,5,-6932828
4851,ScreenLabelInterface,?_CONSTRUCTOR@ScreenLabelInterface@@QEAAPEAV1@XZ,,0x6E21E0,BINDIFF_EXACT,0x6E2530,89,848
4852,ScreenLabelInterface,?_DESTRUCTOR@ScreenLabelInterface@@QEAAXXZ,,0x6E2240,VTABLE,0x494B8,5,-6917512
4853,ScreenLabelInterface,?_NV_setVisible@ScreenLabelInterface@@QEAAX_N@Z,,0x6E2260,VTABLE,0x109C9,5,-7149719
4854,ScreenLabelInterface,?_NV_setPosition@ScreenLabelInterface@@QEAAXAEBVVector3@Ogre@@@Z,,0x6E2280,VTABLE,0x3D02D,5,-6967891
4855,Scythe_PhysicsClass,?insert@PhysicsClass@Scythe@@QEAA_NPEAVPhysFileParams@@PEAV_ScytheRootObjectInterfaceT@@QEAVNxScene@@PEBVScythePhysicsEntityData@2@AEBVVector3@2@AEBVMatrix@2@@Z,"Scythe::PhysicsClass::insert(class PhysFileParams *, class _ScytheRootObjectInterfaceT *, class NxScene * const, const class Scythe::ScythePhysicsEntityData *, const class Scythe::Vector3 &, const class Scythe::Matrix &);",0x1B1EE0,BINDIFF_EXACT,0x1B1F20,134,64
4856,Scythe_PhysicsClass,?insert@PhysicsClass@Scythe@@QEAA_NPEAVPhysFileParams@@PEAV_ScytheRootObjectInterfaceT@@QEAVNxScene@@PEBVScythePhysicsEntityData@2@AEBVVector3@2@AEBVQuat@2@@Z,"Scythe::PhysicsClass::insert(class PhysFileParams *, class _ScytheRootObjectInterfaceT *, class NxScene * const, const class Scythe::ScythePhysicsEntityData *, const class Scythe::Vector3 &, const class Scythe::Quat &);",0x1B2480,INSIDE,0x1B2420,143,96
4857,Scythe_PhysicsClass,?insert@PhysicsClass@Scythe@@QEAA_NPEAVPhysFileParams@@PEAV_ScytheRootObjectInterfaceT@@QEAVNxScene@@PEBVScythePhysicsEntityData@2@AEBVVector3@2@@Z,"Scythe::PhysicsClass::insert(class PhysFileParams *, class _ScytheRootObjectInterfaceT *, class NxScene * const, const class Scythe::ScythePhysicsEntityData *, const class Scythe::Vector3 &);",0x1B23E0,BINDIFF_EXACT,0x1B2420,1270,64
4858,Scythe_PhysicsClass,?createNewActor1@PhysicsClass@Scythe@@QEAAPEAVScytheActor@2@PEBVPhysicsActorData@2@PEAVPhysFileParams@@PEAV_ScytheRootObjectInterfaceT@@AEBVVector3@2@QEAVNxScene@@AEBVMatrix@2@PEAVSkeletonData@2@@Z,"Scythe::PhysicsClass::createNewActor1(const class Scythe::PhysicsActorData *, class PhysFileParams *, class _ScytheRootObjectInterfaceT *, const class Scythe::Vector3 &, class NxScene * const, const class Scythe::Matrix &, class Scythe::SkeletonData *);",0x1B15D0,BINDIFF_EXACT,0x1B1610,156,64
4859,Scythe_PhysicsClass,?createNewActor@PhysicsClass@Scythe@@QEAAPEAVScytheActor@2@PEAVPhysFileParams@@PEBVPhysicsActorData@2@AEBVVector3@2@QEAVNxScene@@AEBVMatrix@2@PEAVSkeletonData@2@@Z,"Scythe::PhysicsClass::createNewActor(class PhysFileParams *, const class Scythe::PhysicsActorData *, const class Scythe::Vector3 &, class NxScene * const, const class Scythe::Matrix &, class Scythe::SkeletonData *);",0x1A8BA0,BINDIFF_EXACT,0x1A8BE0,2596,64
4860,Scythe_PhysicsClass,?createJoint1@PhysicsClass@Scythe@@QEAAPEAVNxJoint@@PEBVPhysicsJointData@2@QEAVNxActor@@1QEAVNxScene@@AEBVVector3@2@AEBVMatrix@2@3H@Z,"Scythe::PhysicsClass::createJoint1(const class Scythe::PhysicsJointData *, class NxActor * const, class NxActor * const, class NxScene * const, const class Scythe::Vector3 &, const class Scythe::Matrix &, const class Scythe::Vector3 &, int);",0x1B1430,BINDIFF_EXACT,0x1B1470,38,64
4861,Scythe_PhysicsClass,?createJoint@PhysicsClass@Scythe@@QEAAPEAVNxJoint@@PEBVPhysicsJointData@2@QEAVNxActor@@1QEAVNxScene@@AEBVVector3@2@AEBVMatrix@2@3H@Z,"Scythe::PhysicsClass::createJoint(const class Scythe::PhysicsJointData *, class NxActor * const, class NxActor * const, class NxScene * const, const class Scythe::Vector3 &, const class Scythe::Matrix &, const class Scythe::Vector3 &, int);",0x1A8170,BINDIFF_EXACT,0x1A81B0,787,64
4862,Scythe_PhysicsClass,?createSkeletalModel@PhysicsClass@Scythe@@QEAAPEAVSkeletonData@2@PEAVPhysFileParams@@PEAV_ScytheRootObjectInterfaceT@@PEBVPhysicsModelData@2@AEBVVector3@2@AEBVMatrix@2@@Z,"Scythe::PhysicsClass::createSkeletalModel(class PhysFileParams *, class _ScytheRootObjectInterfaceT *, const class Scythe::PhysicsModelData *, const class Scythe::Vector3 &, const class Scythe::Matrix &);",0x7E43E0,BINDIFF_EXACT,0x7E4F80,859,2976
4863,SeenSomeone,?_CONSTRUCTOR@SeenSomeone@@QEAAPEAV1@XZ,,0x85CC30,BINDIFF_EXACT,0x85DB00,17,3792
4864,SeenSomeone,?lastSeenInSeconds@SeenSomeone@@QEAAMXZ,SeenSomeone::lastSeenInSeconds();,0x851280,BINDIFF_EXACT,0x852150,161,3792
4865,SeenSomeone,?getPosition@SeenSomeone@@QEAA?AVVector3@Ogre@@XZ,SeenSomeone::getPosition();,0x331E70,INSIDE,0x331E60,30,16
4866,SeenSomeone,?getFaction@SeenSomeone@@QEAAPEAVFaction@@XZ,SeenSomeone::getFaction();,0x3367C0,EXACT,0x3367C0,3,0
4867,SelectionBox,?start@SelectionBox@@QEAAXAEBVVector2@Ogre@@@Z,SelectionBox::start(const class Ogre::Vector2 &);,0x7F19C0,BINDIFF_GOOD,0x7F2560,315,2976
4868,SelectionBox,?update@SelectionBox@@QEAAXAEBVVector2@Ogre@@@Z,SelectionBox::update(const class Ogre::Vector2 &);,0x7F2090,BINDIFF_EXACT,0x7F2C30,62,2976
4869,SelectionBox,?cancel@SelectionBox@@QEAAXXZ,SelectionBox::cancel();,0x7F1970,BINDIFF_EXACT,0x7F2510,315,2976
4870,SelectionBox,?isActive@SelectionBox@@QEBA_NXZ,SelectionBox::isActive();,0x7F1990,BINDIFF_EXACT,0x7F2530,315,2976
4871,SelectionBox,?contains@SelectionBox@@QEAA_NAEBVVector3@Ogre@@0M@Z,"SelectionBox::contains(const class Ogre::Vector3 &, const class Ogre::Vector3 &, float);",0x7F1A30,BINDIFF_EXACT,0x7F25D0,47,2976
4872,SelectionBox,?contains@SelectionBox@@QEBA_NAEBVAxisAlignedBox@Ogre@@@Z,SelectionBox::contains(const class Ogre::AxisAlignedBox &);,0x7F1A10,NEAR,0x7F1A70,47,96
4873,SelectionBox,?contains@SelectionBox@@QEBA_NAEBVVector3@Ogre@@M@Z,"SelectionBox::contains(const class Ogre::Vector3 &, float);",0x7F19E0,BINDIFF_GOOD,0x7F2580,315,2976
4874,SelectionBox,?_CONSTRUCTOR@SelectionBox@@QEAAPEAV1@XZ,,0x7F3100,BINDIFF_EXACT,0x7F3CA0,138,2976
4875,SelectionBox,?_DESTRUCTOR@SelectionBox@@QEAAXXZ,,0x7F1920,BINDIFF_EXACT,0x7F24C0,315,2976
4876,SenseItr,?getCharacter@SenseItr@@QEBAPEAVCharacter@@XZ,SenseItr::getCharacter();,0x290970,BINDIFF_EXACT,0x2909B0,5,64
4877,SenseItr,?getData@SenseItr@@QEBAPEAVSeenSomeone@@XZ,SenseItr::getData();,0x3429C0,NEAR,0x342A30,424,112
4878,SenseItr,?ended@SenseItr@@QEBA_NXZ,SenseItr::ended();,0x28E010,NEAR,0x28DFD0,61,-64
4879,SenseItr,??ESenseItr@@QEAAXXZ,SenseItr::operator++();,0x28DD10,NEAR,0x28DD60,42,80
4880,SenseItr,?increment@SenseItr@@QEAAXXZ,SenseItr::increment();,0x8527D0,BINDIFF_EXACT,0x8536A0,62,3792
4881,SenseItr,?_CONSTRUCTOR@SenseItr@@QEAAPEAV1@IIPEAV?$unordered_map@Vhand@@PEAVSeenSomeone@@U?$hash@Vhand@@@boost@@U?$equal_to@Vhand@@@std@@V?$STLAllocator@U?$pair@$$CBVhand@@PEAVSeenSomeone@@@std@@V?$CategorisedAllocPolicy@$0A@@Ogre@@@Ogre@@@unordered@boost@@@Z,,0x852A90,BINDIFF_EXACT,0x853960,476,3792
4882,SensoryData,?_CONSTRUCTOR@SensoryData@@QEAAPEAV1@PEAVCharacter@@@Z,,0x6407A0,BINDIFF_EXACT,0x641230,5,2704
4883,SensoryData,?_DESTRUCTOR@SensoryData@@QEAAXXZ,,0x855120,BINDIFF_EXACT,0x855FF0,0,3792
4884,SensoryData,?periodicUpdate@SensoryData@@QEAAXM@Z,SensoryData::periodicUpdate(float);,0x859A00,BINDIFF_EXACT,0x85A8D0,2531,3792
4885,SensoryData,?periodicUpdate_KOed@SensoryData@@QEAAXXZ,SensoryData::periodicUpdate_KOed();,0x858350,BINDIFF_EXACT,0x859220,1519,3792
4886,SensoryData,?getVisionRange@SensoryData@@QEAAM_N@Z,SensoryData::getVisionRange(bool);,0x850CF0,BINDIFF_EXACT,0x851BC0,49,3792
4887,SensoryData,?update@SensoryData@@QEAAXM@Z,SensoryData::update(float);,0x852F10,BINDIFF_EXACT,0x853DE0,212,3792
4888,SensoryData,?notifyKO@SensoryData@@QEAAXXZ,SensoryData::notifyKO();,0x5E78F0,INSIDE,0x5E78D0,92,32
4889,SensoryData,?getIterator@SensoryData@@QEAA?AVSenseItr@@II@Z,"SensoryData::getIterator(unsigned int, unsigned int);",0x28DD20,UNRESOLVED,0x0,0,0
4890,SensoryData,?getNearestEnemyDistanceSq@SensoryData@@QEBAMXZ,SensoryData::getNearestEnemyDistanceSq();,0x5959A0,INSIDE,0x595990,265,16
4891,SensoryData,?canISeeThisGuy@SensoryData@@QEAA_NPEAVCharacter@@@Z,SensoryData::canISeeThisGuy(class Character *);,0x854960,BINDIFF_EXACT,0x855830,140,3792
4892,SensoryData,?canIHearThisGuy@SensoryData@@QEAA_NPEAVCharacter@@@Z,SensoryData::canIHearThisGuy(class Character *);,0x854920,BINDIFF_EXACT,0x8557F0,911,3792
4893,SensoryData,?amIAwareOfThisGuy@SensoryData@@QEAA_NPEAVCharacter@@_N@Z,"SensoryData::amIAwareOfThisGuy(class Character *, bool);",0x854A90,BINDIFF_EXACT,0x855960,784,3792
4894,SensoryData,?getLastKnownPositionOf@SensoryData@@QEAA?AVVector3@Ogre@@PEAVCharacter@@@Z,SensoryData::getLastKnownPositionOf(class Character *);,0x8549A0,BINDIFF_EXACT,0x855870,140,3792
4895,SensoryData,?getDataFor@SensoryData@@QEAAPEAVSeenSomeone@@PEAVCharacter@@@Z,SensoryData::getDataFor(class Character *);,0x854840,BINDIFF_EXACT,0x855710,911,3792
4896,SensoryData,?notifyCriminalThreat@SensoryData@@QEAAXAEBVhand@@@Z,SensoryData::notifyCriminalThreat(const class hand &);,0x5E3B00,BINDIFF_EXACT,0x5E4590,103,2704
4897,SensoryData,?getFactionRelation@SensoryData@@QEAAMPEAVRootObjectBase@@@Z,SensoryData::getFactionRelation(class RootObjectBase *);,0x596C50,BINDIFF_EXACT,0x5976E0,278,2704
4898,SensoryData,?getStateBroadcast@SensoryData@@QEBAPEAVStateBroadcastData@@XZ,SensoryData::getStateBroadcast();,0x791150,INSIDE,0x791120,108,48
4899,SensoryData,?getStateBroadcastOf@SensoryData@@QEAAPEAVStateBroadcastData@@AEBVhand@@@Z,SensoryData::getStateBroadcastOf(const class hand &);,0x796AD0,BINDIFF_EXACT,0x797670,210,2976
4900,SensoryData,?_shareSensesCheck@SensoryData@@QEAA_NPEAVCharacter@@AEAV?$lektor@PEAVRootObject@@@@M@Z,"SensoryData::_shareSensesCheck(class Character *, class lektor<RootObject *> &, float);",0x8598A0,BINDIFF_EXACT,0x85A770,2531,3792
4901,SensoryData,?getGUIData@SensoryData@@QEAAXPEAVDatapanelGUI@@H@Z,"SensoryData::getGUIData(class DatapanelGUI *, int);",0x797610,RESOLVED,0x797670,284,96
4902,SensoryData,?_calculateFOVScore@SensoryData@@QEAAMPEAVCharacter@@@Z,SensoryData::_calculateFOVScore(class Character *);,0x8520A0,BINDIFF_EXACT,0x852F70,167,3792
4903,SensoryData,?_traceLineOfSightCheck@SensoryData@@QEAA_NPEAVCharacter@@@Z,SensoryData::_traceLineOfSightCheck(class Character *);,0x8524D0,BINDIFF_EXACT,0x8533A0,616,3792
4904,SensoryData,?getCharacter@SensoryData@@QEBAPEAVCharacter@@XZ,SensoryData::getCharacter();,0x791170,BINDIFF_EXACT,0x791D10,108,2976
4905,SensoryData,?dialogAssessmentUpdate@SensoryData@@QEAAXM_N@Z,"SensoryData::dialogAssessmentUpdate(float, bool);",0x859720,BINDIFF_EXACT,0x85A5F0,2531,3792
4906,SensoryData,?noticeThisPerson@SensoryData@@QEAAXPEAVCharacter@@_N@Z,"SensoryData::noticeThisPerson(class Character *, bool);",0x858070,BINDIFF_EXACT,0x858F40,1459,3792
4907,SensoryData,?add@SensoryData@@QEAAPEAVSeenSomeone@@PEAVCharacter@@_N1@Z,"SensoryData::add(class Character *, bool, bool);",0x857200,BINDIFF_EXACT,0x8580D0,1524,3792
4908,SensoryData,?remove@SensoryData@@QEAAXPEAVCharacter@@@Z,SensoryData::remove(class Character *);,0x858030,BINDIFF_EXACT,0x858F00,1459,3792
4909,SensoryData,?decay@SensoryData@@QEAAXPEAVCharacter@@@Z,SensoryData::decay(class Character *);,0x858140,BINDIFF_EXACT,0x859010,1519,3792
4910,SensoryData,?canSee@SensoryData@@QEAA_NPEAVCharacter@@PEAVSeenSomeone@@@Z,"SensoryData::canSee(class Character *, class SeenSomeone *);",0x856C40,BINDIFF_EXACT,0x857B10,224,3792
4911,SensoryData,?canHear@SensoryData@@QEAA_NPEAVCharacter@@PEAVSeenSomeone@@@Z,"SensoryData::canHear(class Character *, class SeenSomeone *);",0x856630,BINDIFF_EXACT,0x857500,1052,3792
4912,SensoryData,?disguiseMods@SensoryData@@QEAA_NPEAVCharacter@@M@Z,"SensoryData::disguiseMods(class Character *, float);",0x856030,BINDIFF_EXACT,0x856F00,819,3792
4913,SensoryData,?assessCrimes@SensoryData@@QEAAXPEAVCharacter@@@Z,SensoryData::assessCrimes(class Character *);,0x853E40,BINDIFF_EXACT,0x854D10,152,3792
4914,SensoryData,?assessKidnapping@SensoryData@@QEAAXPEAVCharacter@@@Z,SensoryData::assessKidnapping(class Character *);,0x853B20,BINDIFF_EXACT,0x8549F0,482,3792
4915,SensoryData,?processKillList@SensoryData@@QEAAXXZ,SensoryData::processKillList();,0x855460,BINDIFF_EXACT,0x856330,0,3792
4916,SensoryData,?assessNeutral@SensoryData@@QEAAXPEAVCharacter@@_N@Z,"SensoryData::assessNeutral(class Character *, bool);",0x8587B0,BINDIFF_EXACT,0x859680,2086,3792
4917,SensoryData,?setupMyProgressBar@SensoryData@@QEAAXAEBVhand@@@Z,SensoryData::setupMyProgressBar(const class hand &);,0x8512D0,RESOLVED,0x850E90,161,-1088
4918,SensoryData,?updateMyProgressBar@SensoryData@@QEAAXMAEBV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z,"SensoryData::updateMyProgressBar(float, const class std::basic_string<char,std::char_traits<char>,std::allocator<char> > &);",0x8512E0,BINDIFF_EXACT,0x8521B0,161,3792
4919,SensoryData,?canISeeThisGuyDoinSneakingOrSomething@SensoryData@@QEAA?AVYesNoMaybe@@PEAVCharacter@@MPEAVSpottingPeopleMgr@1@MM@Z,"SensoryData::canISeeThisGuyDoinSneakingOrSomething(class Character *, float, class SensoryData::SpottingPeopleMgr *, float, float);",0x855DE0,BINDIFF_EXACT,0x856CB0,65,3792
4920,SensoryData,?isIntruder_Base@SensoryData@@QEAA_NPEAVCharacter@@@Z,SensoryData::isIntruder_Base(class Character *);,0x851370,BINDIFF_EXACT,0x852240,161,3792
4921,SensoryData,?isIntruder_Building@SensoryData@@QEAA_NPEAVCharacter@@@Z,SensoryData::isIntruder_Building(class Character *);,0x851480,BINDIFF_EXACT,0x852350,0,3792
4922,SensoryData,?isInMyPrivate_Building@SensoryData@@QEAA_NPEAVCharacter@@@Z,SensoryData::isInMyPrivate_Building(class Character *);,0x8516F0,BINDIFF_EXACT,0x8525C0,0,3792
4923,SensoryData,?isEscapee@SensoryData@@QEAA_NPEAVCharacter@@@Z,SensoryData::isEscapee(class Character *);,0x855C80,BINDIFF_EXACT,0x856B50,1007,3792
4924,SensoryData,?reassessAll@SensoryData@@QEAAXAEAV?$lektor@PEAVRootObject@@@@M@Z,"SensoryData::reassessAll(class lektor<RootObject *> &, float);",0x8591A0,BINDIFF_EXACT,0x85A070,511,3792
4925,SensoryData,?reassess@SensoryData@@QEAAPEAVSeenSomeone@@PEAVCharacter@@PEAV2@M@Z,"SensoryData::reassess(class Character *, class SeenSomeone *, float);",0x858500,BINDIFF_EXACT,0x8593D0,1519,3792
4926,SensoryData,?addToThreatsAndFlockingList@SensoryData@@QEAAXPEAVCharacter@@@Z,SensoryData::addToThreatsAndFlockingList(class Character *);,0x8534A0,BINDIFF_EXACT,0x854370,629,3792
4927,SensoryData,?buildingSpotterUpdate@SensoryData@@QEAAXXZ,SensoryData::buildingSpotterUpdate();,0x8536E0,BINDIFF_GOOD,0x8545B0,911,3792
4928,SensoryData_SpottingPeopleMgr,?spot@SpottingPeopleMgr@SensoryData@@QEAAXAEBVhand@@M@Z,"SensoryData::SpottingPeopleMgr::spot(const class hand &, float);",0x854FB0,BINDIFF_EXACT,0x855E80,2487,3792
4929,SensoryData_SpottingPeopleMgr,?getTime@SpottingPeopleMgr@SensoryData@@QEAAMAEBVhand@@@Z,SensoryData::SpottingPeopleMgr::getTime(const class hand &);,0x855000,BINDIFF_EXACT,0x855ED0,0,3792
4930,SensoryData_SpottingPeopleMgr,?update@SpottingPeopleMgr@SensoryData@@QEAAXM@Z,SensoryData::SpottingPeopleMgr::update(float);,0x852BD0,BINDIFF_EXACT,0x853AA0,77,3792
4931,SensoryData_SpottingPeopleMgr,?cantSeeAnymore@SpottingPeopleMgr@SensoryData@@QEAAXAEBVhand@@@Z,SensoryData::SpottingPeopleMgr::cantSeeAnymore(const class hand &);,0x862650,BINDIFF_EXACT,0x863520,508,3792
4932,SensoryData_SpottingPeopleMgr,?has@SpottingPeopleMgr@SensoryData@@QEBA_NAEBVhand@@@Z,SensoryData::SpottingPeopleMgr::has(const class hand &);,0x860E50,BINDIFF_EXACT,0x861D20,238,3792
4933,SensoryData_SpottingPeopleMgr,?resetSeenFlags@SpottingPeopleMgr@SensoryData@@QEAAXXZ,SensoryData::SpottingPeopleMgr::resetSeenFlags();,0x85FC10,BINDIFF_EXACT,0x860AE0,23,3792
4934,SensoryData_SpottingPeopleMgr,?_CONSTRUCTOR@SpottingPeopleMgr@SensoryData@@QEAAPEAV12@XZ,,0x63FED0,BINDIFF_GOOD,0x87C110,64,2343488
4935,SensoryData_SpottingPeopleMgr,?_DESTRUCTOR@SpottingPeopleMgr@SensoryData@@QEAAXXZ,,0x63FEF0,BINDIFF_EXACT,0x65C4C0,57,116176
4936,SensoryData_SpottingPeopleMgr_Spot,?_CONSTRUCTOR@Spot@SpottingPeopleMgr@SensoryData@@QEAAPEAV123@XZ,,0x850BC0,RESOLVED,0x850AC0,49,-256
4937,Serialisable,?_CONSTRUCTOR@Serialisable@@QEAAPEAV1@XZ,,0x37DAC0,NEAR,0x37DBD0,35,272
4938,ShopTrader,?_CONSTRUCTOR@ShopTrader@@QEAAPEAV1@PEAVCharacter@@@Z,,0x952980,BINDIFF_EXACT,0x953850,253,3792
4939,ShopTrader,?_DESTRUCTOR@ShopTrader@@QEAAXXZ,,0x951680,VTABLE,0x1B4B9,5,-9658823
4940,ShopTrader,?_NV_getGUIData@ShopTrader@@QEAAXPEAVDatapanelGUI@@H@Z,,0x953930,VTABLE,0x2314B,5,-9635813
4941,ShopTrader,?_NV_equipItem@ShopTrader@@QEAAXAEBV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@PEAVItem@@@Z,,0x95D210,VTABLE,0x44265,5,-9539499
4942,ShopTrader,?_NV_unequipItem@ShopTrader@@QEAAXAEBV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@PEAVItem@@@Z,,0x95D220,VTABLE,0x2CC6E,5,-9635250
4943,ShopTrader,?_NV_getInventory@ShopTrader@@QEBAPEAVInventory@@XZ,,0x9516F0,NEAR,0x951710,137,32
4944,ShopTrader,?_NV_takeMoney@ShopTrader@@QEAA_NH@Z,,0x9517F0,VTABLE,0xA588,5,-9728616
4945,ShopTrader,?_NV_getMoney@ShopTrader@@QEBAHXZ,,0x951810,INSIDE,0x9517C0,300,80
4946,ShopTrader,?_NV_getOrientation@ShopTrader@@QEBA?AVQuaternion@Ogre@@XZ,,0x951700,BINDIFF_GOOD,0x9525D0,137,3792
4947,ShopTrader,?_NV_getPosition@ShopTrader@@QEAA?AVVector3@Ogre@@XZ,,0x951730,VTABLE,0x5E02,5,-9746734
4948,ShopTrader,?_NV_isIndoors@ShopTrader@@QEBAAEBVhand@@XZ,,0x951760,INSIDE,0x951710,137,80
4949,ShopTrader,?_NV_getFloor@ShopTrader@@QEBAHXZ,,0x951780,INSIDE,0x951710,137,112
4950,ShopTrader,?_NV_getCurrentTownLocation@ShopTrader@@QEAAPEAVTownBase@@XZ,,0x9517A0,VTABLE,0x3D74E,5,-9519186
4951,ShopTrader,?_NV_getDataType@ShopTrader@@QEBA?AW4itemType@@XZ,,0x95D230,ORDERED,0x95E110,3,3808
4952,ShopTrader,?_NV_serialise@ShopTrader@@QEAA?AVGameSaveState@@PEAVGameDataContainer@@PEAVGameData@@PEAVPosRotPair@@@Z,,0x952230,VTABLE,0x271F1,5,-9613375
4953,ShopTrader,?_NV_loadFromSerialise@ShopTrader@@QEAAXPEAVGameSaveState@@@Z,,0x9517C0,VTABLE,0xF763,5,-9707613
4954,ShopTrader,?getTrader@ShopTrader@@QEBAPEAVCharacter@@XZ,ShopTrader::getTrader();,0x70C070,INSIDE,0x70C000,321,112
4955,ShopTrader,?_NV_isPhysical@ShopTrader@@QEBA_NXZ,,0x95D240,ORDERED,0x95E120,3,3808
4956,ShopTrader,?_NV_setVisible@ShopTrader@@QEAAX_N@Z,,0x95D250,VTABLE,0x34AEA,5,-9602918
4957,ShopTrader,?_NV_createPhysical@ShopTrader@@QEAA_NXZ,,0x95D260,VTABLE,0x3454F,5,-9604369
4958,ShopTrader,?_NV_destroyPhysical@ShopTrader@@QEAAXXZ,,0x95D270,VTABLE,0x3BACA,5,-9574310
4959,ShopTrader,?updateInventory@ShopTrader@@QEAAXXZ,ShopTrader::updateInventory();,0x9517D0,INSIDE,0x9517C0,300,16
4960,ShopTraderInventory,?_CONSTRUCTOR@ShopTraderInventory@@QEAAPEAV1@PEAVRootObject@@AEAV?$vector@PEAVInventorySection@@V?$STLAllocator@PEAVInventorySection@@V?$CategorisedAllocPolicy@$0A@@Ogre@@@Ogre@@@std@@@Z,,0x952260,EXACT,0x952260,48,0
4961,ShopTraderInventory,?_DESTRUCTOR@ShopTraderInventory@@QEAAXXZ,,0x953B60,VTABLE,0x222E1,5,-9640063
4962,ShopTraderInventory,?_NV_updateInventory@ShopTraderInventory@@QEAAXXZ,,0x951A00,VTABLE,0x26B4D,5,-9612979
4963,ShopTraderInventory,?_NV_dropItem@ShopTraderInventory@@QEAAXPEAVItem@@@Z,,0x951850,VTABLE,0x300DF,5,-9574257
4964,ShopTraderInventory,?_NV_refreshGui@ShopTraderInventory@@QEAAXXZ,,0x951830,VTABLE,0x3BA39,5,-9526775
4965,ShopTraderInventory,?_NV_initialiseNewSection@ShopTraderInventory@@QEAAPEAVInventorySection@@AEBV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@HHW4AttachSlot@@_N22H@Z,,0x955080,VTABLE,0x238A3,5,-9639901
4966,ShopTraderInventory,?_NV__addItem@ShopTraderInventory@@QEAA_NPEAVItem@@H@Z,,0x951860,VTABLE,0x2FE5,5,-9758843
4967,ShopTraderInventory,?_addItemToInventories@ShopTraderInventory@@QEAA_NPEAVItem@@@Z,ShopTraderInventory::_addItemToInventories(class Item *);,0x951B10,BINDIFF_EXACT,0x9529E0,5,3792
4968,ShopTraderInventory,?_removeItemFromInventories@ShopTraderInventory@@QEAAXPEAVItem@@H@Z,"ShopTraderInventory::_removeItemFromInventories(class Item *, int);",0x951BA0,BINDIFF_EXACT,0x952A70,29,3792
4969,ShopTraderInventory,?_NV__sectionAddItemCallback@ShopTraderInventory@@QEAAXPEAVItem@@@Z,,0x951DA0,VTABLE,0x4E120,5,-9452672
4970,ShopTraderInventory,?_NV__sectionUpdateItemCallback@ShopTraderInventory@@QEAAXPEAVItem@@H@Z,,0x951E20,VTABLE,0x11F8B,5,-9698965
4971,ShopTraderInventory,?_NV__sectionRemoveItemCallback@ShopTraderInventory@@QEAAXPEAVItem@@@Z,,0x951ED0,VTABLE,0x7FE0,5,-9740016
