table_idx,class,mangled,demangled,rva_1.0.65,match_status,rva_1.0.68,size_1.0.68,offset_into_fn,cluster_size,cluster_classes,target_size
1464,ContextMenuGUI,?show@ContextMenuGUI@@QEAAXAEBV?$lektor@H@@AEBV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@_N@Z,"ContextMenuGUI::show(const class lektor<int> &, const class std::basic_string<char,std::char_traits<char>,std::allocator<char> > &, bool);",0x7A7440,INSIDE,0x7A6BC0,4893,2176,3,ContextMenuGUI|GameWorld,4893
1465,ContextMenuGUI,?optionSelected@ContextMenuGUI@@QEAAXPEAVWidget@MyGUI@@HHUMouseButton@3@@Z,"ContextMenuGUI::optionSelected(class MyGUI::Widget *, int, int, struct MyGUI::MouseButton);",0x7A7370,INSIDE,0x7A6BC0,4893,1968,3,ContextMenuGUI|GameWorld,4893
2630,GameWorld,?hideContextMenu@GameWorld@@QEAAXXZ,GameWorld::hideContextMenu();,0x7A7350,INSIDE,0x7A6BC0,4893,1936,3,ContextMenuGUI|GameWorld,4893
1524,Damages,?multiply@Damages@@QEAAXM@Z,Damages::multiply(float);,0x337A80,EXACT,0x337A80,33,0,2,Damages|DoorStuff,33
1877,DoorStuff,?getDoorState@DoorStuff@@QEBA?AW4DoorState@@XZ,DoorStuff::getDoorState();,0x337AC0,NEAR,0x337A80,33,-64,2,Damages|DoorStuff,33
1527,DataObjectContainer,?_CONSTRUCTOR@DataObjectContainer@@QEAAPEAV1@PEAVRootObjectContainer@@@Z,,0x7EB730,NEAR,0x7EB520,437,-528,3,DataObjectContainer|Ownerships,437
4109,Ownerships,?removeOwnedObject@Ownerships@@QEAAXAEBVhand@@@Z,Ownerships::removeOwnedObject(const class hand &);,0x7EB550,INSIDE,0x7EB520,437,48,3,DataObjectContainer|Ownerships,437
4110,Ownerships,?isOwned@Ownerships@@QEAA_NAEBVhand@@@Z,Ownerships::isOwned(const class hand &);,0x7EB650,INSIDE,0x7EB520,437,304,3,DataObjectContainer|Ownerships,437
1707,DialogDataManager,?initialise@DialogDataManager@@SAXXZ,DialogDataManager::initialise();,0x67D340,INSIDE,0x67D260,2912,224,5,DialogDataManager|Dialogue,2912
1743,Dialogue,?setupWordSwaps@Dialogue@@QEAAXXZ,Dialogue::setupWordSwaps();,0x67D830,INSIDE,0x67D260,2912,1488,5,DialogDataManager|Dialogue,2912
1744,Dialogue,?_insertWordSwapsRecurse@Dialogue@@QEAAXAEAV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@PEAVCharacter@@_NPEAVDialogLineData@@@Z,"Dialogue::_insertWordSwapsRecurse(class std::basic_string<char,std::char_traits<char>,std::allocator<char> > &, class Character *, bool, class DialogLineData *);",0x67DBD0,INSIDE,0x67D260,2912,2416,5,DialogDataManager|Dialogue,2912
1759,Dialogue,?addConversation@Dialogue@@QEAAXPEAVGameData@@W4EventTriggerEnum@@@Z,"Dialogue::addConversation(class GameData *, enum EventTriggerEnum);",0x67D790,INSIDE,0x67D260,2912,1328,5,DialogDataManager|Dialogue,2912
1766,Dialogue,?scoreCustomDialog@Dialogue@@QEAAHPEAVGameData@@@Z,Dialogue::scoreCustomDialog(class GameData *);,0x67D5D0,INSIDE,0x67D260,2912,880,5,DialogDataManager|Dialogue,2912
1710,DialogDataManager,?newGameReset@DialogDataManager@@SAXXZ,DialogDataManager::newGameReset();,0x385690,REFINED,0x3855B0,40,-224,2,DialogDataManager|InstanceID,40
2992,InstanceID,?assign@InstanceID@@QEAAXAEBV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z,"InstanceID::assign(const class std::basic_string<char,std::char_traits<char>,std::allocator<char> > &);",0x3855C0,INSIDE,0x3855B0,40,16,2,DialogDataManager|InstanceID,40
1738,DialogLineData,?getPlayerReplies@DialogLineData@@QEAAXAEAV?$lektor@PEAVDialogLineData@@@@PEAVDialogue@@PEAVCharacter@@@Z,"DialogLineData::getPlayerReplies(class lektor<DialogLineData *> &, class Dialogue *, class Character *);",0x679070,INSIDE,0x678F30,2497,320,3,DialogLineData|Dialogue,2497
1785,Dialogue,?_chooseDialog@Dialogue@@QEAAPEAVDialogLineData@@PEAVDialogChoiceList@@PEAVCharacter@@_N@Z,"Dialogue::_chooseDialog(class DialogChoiceList *, class Character *, bool);",0x679630,INSIDE,0x678F30,2497,1792,3,DialogLineData|Dialogue,2497
1796,Dialogue,?findInterjectionCharacter@Dialogue@@QEAAPEAVCharacter@@PEAVDialogLineData@@@Z,Dialogue::findInterjectionCharacter(class DialogLineData *);,0x679130,INSIDE,0x678F30,2497,512,3,DialogLineData|Dialogue,2497
1756,Dialogue,?clearAnnouncements@Dialogue@@QEAAXXZ,Dialogue::clearAnnouncements();,0x671DB0,INSIDE,0x671D50,275,96,2,Dialogue|Dialogue_RepetitionCounter,275
1813,Dialogue_RepetitionCounter,?setup@RepetitionCounter@Dialogue@@QEAAXXZ,Dialogue::RepetitionCounter::setup();,0x671D80,INSIDE,0x671D50,275,48,2,Dialogue|Dialogue_RepetitionCounter,275
1793,Dialogue,?isCurrentConversationRunning@Dialogue@@QEBA_NPEAVDialogLineData@@@Z,Dialogue::isCurrentConversationRunning(class DialogLineData *);,0x692FE0,NEAR,0x6931E0,347,512,2,Dialogue|PlayerInterface,347
4291,PlayerInterface,?recruit@PlayerInterface@@QEAA_NPEAVCharacter@@_N@Z,"PlayerInterface::recruit(class Character *, bool);",0x693010,NEAR,0x6931E0,347,464,2,Dialogue|PlayerInterface,347
1865,DoorStuff,?getActorClosedPosition@DoorStuff@@QEBAAEBVVector3@Ogre@@XZ,DoorStuff::getActorClosedPosition();,0x3D2530,NEAR,0x3D2810,264,736,11,DoorStuff|SaveFileSystem|ZoneMap|hkVector4f|hkVector4fComparison|physHit,264
2828,hkVector4f,?setAll@hkVector4f@@QEAAXAEBVhkSimdFloat32@@@Z,hkVector4f::setAll(const class hkSimdFloat32 &);,0x3D2180,PRED,0x3D2810,264,1680,11,DoorStuff|SaveFileSystem|ZoneMap|hkVector4f|hkVector4fComparison|physHit,264
2836,hkVector4f,?setAdd@hkVector4f@@QEAAXAEBV1@AEBVhkSimdFloat32@@@Z,"hkVector4f::setAdd(const class hkVector4f &, const class hkSimdFloat32 &);",0x3D2190,NEAR,0x3D2810,264,1664,11,DoorStuff|SaveFileSystem|ZoneMap|hkVector4f|hkVector4fComparison|physHit,264
2838,hkVector4f,?setSub@hkVector4f@@QEAAXAEBV1@AEBVhkSimdFloat32@@@Z,"hkVector4f::setSub(const class hkVector4f &, const class hkSimdFloat32 &);",0x3D21A0,NEAR,0x3D2810,264,1648,11,DoorStuff|SaveFileSystem|ZoneMap|hkVector4f|hkVector4fComparison|physHit,264
2878,hkVector4f,?setMin@hkVector4f@@QEAAXAEBV1@0@Z,"hkVector4f::setMin(const class hkVector4f &, const class hkVector4f &);",0x3D21B0,NEAR,0x3D2810,264,1632,11,DoorStuff|SaveFileSystem|ZoneMap|hkVector4f|hkVector4fComparison|physHit,264
2879,hkVector4f,?setMax@hkVector4f@@QEAAXAEBV1@0@Z,"hkVector4f::setMax(const class hkVector4f &, const class hkVector4f &);",0x3D21C0,NEAR,0x3D2810,264,1616,11,DoorStuff|SaveFileSystem|ZoneMap|hkVector4f|hkVector4fComparison|physHit,264
2940,hkVector4fComparison,?setAnd@hkVector4fComparison@@QEAAXAEBV1@0@Z,"hkVector4fComparison::setAnd(const class hkVector4fComparison &, const class hkVector4fComparison &);",0x3D21D0,NEAR,0x3D2810,264,1600,11,DoorStuff|SaveFileSystem|ZoneMap|hkVector4f|hkVector4fComparison|physHit,264
2951,hkVector4fComparison,?getMask@hkVector4fComparison@@QEBA?AW4Mask@hkVector4ComparisonMask@@XZ,hkVector4fComparison::getMask();,0x3D21E0,NEAR,0x3D2810,264,1584,11,DoorStuff|SaveFileSystem|ZoneMap|hkVector4f|hkVector4fComparison|physHit,264
4150,physHit,?group@physHit@@QEBAGXZ,physHit::group();,0x3D2140,PRED,0x3D2810,264,1744,11,DoorStuff|SaveFileSystem|ZoneMap|hkVector4f|hkVector4fComparison|physHit,264
4797,SaveFileSystem,?busy@SaveFileSystem@@QEBA_NXZ,SaveFileSystem::busy();,0x3D2820,INSIDE,0x3D2810,264,16,11,DoorStuff|SaveFileSystem|ZoneMap|hkVector4f|hkVector4fComparison|physHit,264
5953,ZoneMap,?getBounds@ZoneMap@@QEBAAEBVVector4@Ogre@@XZ,ZoneMap::getBounds();,0x3D2500,NEAR,0x3D2810,264,784,11,DoorStuff|SaveFileSystem|ZoneMap|hkVector4f|hkVector4fComparison|physHit,264
1895,EdgeCache,?_CONSTRUCTOR@EdgeCache@@QEAAPEAV1@XZ,,0x14D5A0,INSIDE,0x14D560,96,64,3,EdgeCache|hkVector4fComparison,96
1896,EdgeCache,?_DESTRUCTOR@EdgeCache@@QEAAXXZ,,0x14D5C0,REFINED,0x14D560,96,-96,3,EdgeCache|hkVector4fComparison,96
2946,hkVector4fComparison,?set@hkVector4fComparison@@QEAAXW4Mask@hkVector4ComparisonMask@@@Z,hkVector4fComparison::set(enum hkVector4ComparisonMask::Mask);,0x14A530,ORDERED,0x14D560,96,12336,3,EdgeCache|hkVector4fComparison,96
1899,Faction,?_DESTRUCTOR@Faction@@QEAAXXZ,,0x801740,INSIDE,0x801630,2356,272,2,Faction|PlayerInterface,2356
4285,PlayerInterface,?setFaction@PlayerInterface@@QEAAXPEAVFaction@@@Z,PlayerInterface::setFaction(class Faction *);,0x801970,INSIDE,0x801630,2356,832,2,Faction|PlayerInterface,2356
1902,Faction,?clearAndDestroy@Faction@@QEAAXXZ,Faction::clearAndDestroy();,0x800870,INSIDE,0x800250,3161,1568,3,Faction|PlayerInterface,3161
4295,PlayerInterface,?update@PlayerInterface@@QEAAXXZ,PlayerInterface::update();,0x800A80,INSIDE,0x800250,3161,2096,3,Faction|PlayerInterface,3161
4364,PlayerInterface,?playerControl@PlayerInterface@@QEAAXAEAVInputHandler@@@Z,PlayerInterface::playerControl(class InputHandler &);,0x800360,INSIDE,0x800250,3161,272,3,Faction|PlayerInterface,3161
1905,Faction,?setup3@Faction@@QEAAXXZ,Faction::setup3();,0x7F43A0,INSIDE,0x7F42F0,285,176,2,Faction|Faction_BuildingSwaps,285
1966,Faction_BuildingSwaps,?_CONSTRUCTOR@BuildingSwaps@Faction@@QEAAPEAV12@XZ,,0x7F4300,INSIDE,0x7F42F0,285,16,2,Faction|Faction_BuildingSwaps,285
1906,Faction,?getNewPlatoonID@Faction@@QEAA?AV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@XZ,Faction::getNewPlatoonID();,0x7F29E0,INSIDE,0x7F2990,125,80,2,Faction|PlayerInterface,125
4329,PlayerInterface,?setCurrentFloor@PlayerInterface@@QEAAXH@Z,PlayerInterface::setCurrentFloor(int);,0x7F2990,EXACT,0x7F2990,125,0,2,Faction|PlayerInterface,125
1908,Faction,?createNewEmptyUnloadedPlatoon@Faction@@QEAAPEAVPlatoon@@PEAVGameData@@AEBVVector3@Ogre@@PEAVGameDataContainer@@_N@Z,"Faction::createNewEmptyUnloadedPlatoon(class GameData *, const class Ogre::Vector3 &, class GameDataContainer *, bool);",0x7F3750,INSIDE,0x7F3720,189,48,2,Faction|Faction_BuildingSwaps,189
1967,Faction_BuildingSwaps,?hasReplacement@BuildingSwaps@Faction@@QEBA_NPEAVGameData@@@Z,Faction::BuildingSwaps::hasReplacement(class GameData *);,0x7F3720,EXACT,0x7F3720,189,0,2,Faction|Faction_BuildingSwaps,189
1911,Faction,?createPlatoonAuto@Faction@@QEAAXPEAVGameData@@0AEBVVector3@Ogre@@@Z,"Faction::createPlatoonAuto(class GameData *, class GameData *, const class Ogre::Vector3 &);",0x7F7A50,INSIDE,0x7F7230,3151,2080,7,Faction|PlayerInterface,3151
1912,Faction,?createPlatoonsAuto@Faction@@QEAAXAEAV?$lektor@PEAVGameData@@@@@Z,Faction::createPlatoonsAuto(class lektor<GameData *> &);,0x7F7D20,INSIDE,0x7F7230,3151,2800,7,Faction|PlayerInterface,3151
4296,PlayerInterface,?updateUT@PlayerInterface@@QEAAXXZ,PlayerInterface::updateUT();,0x7F7340,INSIDE,0x7F7230,3151,272,7,Faction|PlayerInterface,3151
4323,PlayerInterface,?objectSelected@PlayerInterface@@QEAAXPEAVRootObject@@_N@Z,"PlayerInterface::objectSelected(class RootObject *, bool);",0x7F7380,INSIDE,0x7F7230,3151,336,7,Faction|PlayerInterface,3151
4324,PlayerInterface,?toggleObjectSelected@PlayerInterface@@QEAAXPEAVRootObject@@@Z,PlayerInterface::toggleObjectSelected(class RootObject *);,0x7F7870,INSIDE,0x7F7230,3151,1600,7,Faction|PlayerInterface,3151
4326,PlayerInterface,?unselectPlayerCharacter@PlayerInterface@@QEAAXPEAVRootObject@@@Z,PlayerInterface::unselectPlayerCharacter(class RootObject *);,0x7F78B0,INSIDE,0x7F7230,3151,1664,7,Faction|PlayerInterface,3151
4345,PlayerInterface,?encounterFaction@PlayerInterface@@QEAAXPEAVFaction@@@Z,PlayerInterface::encounterFaction(class Faction *);,0x7F72F0,INSIDE,0x7F7230,3151,192,7,Faction|PlayerInterface,3151
1913,Faction,?createReplacementPlatoonForPlayerWhenSavegameIsCorrupt@Faction@@QEAAXAEBV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z,"Faction::createReplacementPlatoonForPlayerWhenSavegameIsCorrupt(const class std::basic_string<char,std::char_traits<char>,std::allocator<char> > &);",0x7F2F10,REFINED,0x7F2E80,105,-144,2,Faction|PlayerInterface,105
4340,PlayerInterface,?selectedCharactersLayingLow@PlayerInterface@@QEAA_NXZ,PlayerInterface::selectedCharactersLayingLow();,0x7F2E80,EXACT,0x7F2E80,105,0,2,Faction|PlayerInterface,105
1922,Faction,?getGUIData@Faction@@QEAAXPEAVDatapanelGUI@@H@Z,"Faction::getGUIData(class DatapanelGUI *, int);",0x7F3F60,INSIDE,0x7F3E60,330,256,2,Faction|PlayerInterface,330
4344,PlayerInterface,?isFactionKnown@PlayerInterface@@QEBA_NPEAVFaction@@@Z,PlayerInterface::isFactionKnown(class Faction *);,0x7F3F20,INSIDE,0x7F3E60,330,192,2,Faction|PlayerInterface,330
1951,Faction,?chooseARace@Faction@@QEAAPEAVGameData@@PEAV2@0@Z,"Faction::chooseARace(class GameData *, class GameData *);",0x7FE600,INSIDE,0x7FE270,3873,912,2,Faction|PlayerInterface,3873
4290,PlayerInterface,?recruit@PlayerInterface@@QEAA_NAEBV?$lektor@PEAVCharacter@@@@_N@Z,"PlayerInterface::recruit(const class lektor<Character *> &, bool);",0x7FED10,INSIDE,0x7FE270,3873,2720,2,Faction|PlayerInterface,3873
1972,FactionLeader,?setNewLeader@FactionLeader@@QEAAXPEAVCharacter@@@Z,FactionLeader::setNewLeader(class Character *);,0x9A92F0,INSIDE,0x9A8970,3046,2432,2,FactionLeader|WorldEventStateQuery,3046
5831,WorldEventStateQuery,?checkAllStatesInObject@WorldEventStateQuery@@SA_NPEAVGameData@@AEBV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z,"WorldEventStateQuery::checkAllStatesInObject(class GameData *, const class std::basic_string<char,std::char_traits<char>,std::allocator<char> > &);",0x9A8BA0,INSIDE,0x9A8970,3046,560,2,FactionLeader|WorldEventStateQuery,3046
1974,FactionLeader,?getGUIData@FactionLeader@@QEAAXPEAVDatapanelGUI@@H@Z,"FactionLeader::getGUIData(class DatapanelGUI *, int);",0x2DD500,REFINED,0x2DD400,137,-256,4,FactionLeader|ProsperityManager,137
4563,ProsperityManager,?_CONSTRUCTOR@ProsperityManager@@QEAAPEAV1@XZ,,0x2DD470,INSIDE,0x2DD400,137,112,4,FactionLeader|ProsperityManager,137
4567,ProsperityManager,?getProsperityMultiplier@ProsperityManager@@QEBAMXZ,ProsperityManager::getProsperityMultiplier();,0x2DD490,NEAR,0x2DD400,137,-144,4,FactionLeader|ProsperityManager,137
4569,ProsperityManager,?update@ProsperityManager@@QEAAXM@Z,ProsperityManager::update(float);,0x2DD4A0,REFINED,0x2DD400,137,-160,4,FactionLeader|ProsperityManager,137
2031,FactionsScreen,?_CONSTRUCTOR@FactionsScreen@@QEAAPEAV1@PEAVManagementScreen@@@Z,,0x493550,INSIDE,0x4931D0,2060,896,3,FactionsScreen|SquadManagementScreen|SquadManagementScreen_PortraitSquadCellView,2060
5000,SquadManagementScreen,?notifyEndDropSquad@SquadManagementScreen@@QEAAXPEAVBaseLayout@wraps@@UDDItemInfo@3@_N@Z,"SquadManagementScreen::notifyEndDropSquad(class wraps::BaseLayout *, struct wraps::DDItemInfo, bool);",0x493220,INSIDE,0x4931D0,2060,80,3,FactionsScreen|SquadManagementScreen|SquadManagementScreen_PortraitSquadCellView,2060
5008,SquadManagementScreen_PortraitSquadCellView,?_CONSTRUCTOR@PortraitSquadCellView@SquadManagementScreen@@QEAAPEAV12@PEAVWidget@MyGUI@@@Z,,0x4932F0,INSIDE,0x4931D0,2060,288,3,FactionsScreen|SquadManagementScreen|SquadManagementScreen_PortraitSquadCellView,2060
2032,FactionsScreen,?_DESTRUCTOR@FactionsScreen@@QEAAXXZ,,0x48D710,INSIDE,0x48D600,305,272,2,FactionsScreen|FactionsScreen_FactionRelationsLine,305
2044,FactionsScreen_FactionRelationsLine,?attachToWidget@FactionRelationsLine@FactionsScreen@@QEAAXPEAVWidget@MyGUI@@@Z,FactionsScreen::FactionRelationsLine::attachToWidget(class MyGUI::Widget *);,0x48D680,INSIDE,0x48D600,305,128,2,FactionsScreen|FactionsScreen_FactionRelationsLine,305
2034,FactionsScreen,?clear@FactionsScreen@@QEAAXXZ,FactionsScreen::clear();,0x48CB70,INSIDE,0x48CAF0,129,128,2,FactionsScreen|ManagementScreen,129
3576,ManagementScreen,?resetSquads@ManagementScreen@@QEAAXXZ,ManagementScreen::resetSquads();,0x48CCB0,REFINED,0x48CAF0,129,-448,2,FactionsScreen|ManagementScreen,129
2043,FactionsScreen_FactionRelationsLine,?_CONSTRUCTOR@FactionRelationsLine@FactionsScreen@@QEAAPEAV12@PEAVFaction@@@Z,,0x4914D0,INSIDE,0x491270,1157,608,2,FactionsScreen_FactionRelationsLine|SquadManagementScreen,1157
5005,SquadManagementScreen,?removeSquad@SquadManagementScreen@@QEAAXPEAVSquadData@1@@Z,SquadManagementScreen::removeSquad(class SquadManagementScreen::SquadData *);,0x491290,INSIDE,0x491270,1157,32,2,FactionsScreen_FactionRelationsLine|SquadManagementScreen,1157
2045,FactionsScreen_FactionRelationsLine,?update@FactionRelationsLine@FactionsScreen@@QEAAXXZ,FactionsScreen::FactionRelationsLine::update();,0x498BA0,INSIDE,0x497930,5377,4720,5,FactionsScreen_FactionRelationsLine|MapScreen|SquadManagementScreen|SquadManagementScreen_PortraitSquadItemBox|SquadManagementScreen_SquadCellView,5377
3616,MapScreen,?refreshSquads@MapScreen@@QEAAXXZ,MapScreen::refreshSquads();,0x4983B0,INSIDE,0x497930,5377,2688,5,FactionsScreen_FactionRelationsLine|MapScreen|SquadManagementScreen|SquadManagementScreen_PortraitSquadItemBox|SquadManagementScreen_SquadCellView,5377
4995,SquadManagementScreen,?update@SquadManagementScreen@@QEAAXXZ,SquadManagementScreen::update();,0x4985F0,INSIDE,0x497930,5377,3264,5,FactionsScreen_FactionRelationsLine|MapScreen|SquadManagementScreen|SquadManagementScreen_PortraitSquadItemBox|SquadManagementScreen_SquadCellView,5377
5017,SquadManagementScreen_PortraitSquadItemBox,?update@PortraitSquadItemBox@SquadManagementScreen@@QEAAXXZ,SquadManagementScreen::PortraitSquadItemBox::update();,0x4989E0,INSIDE,0x497930,5377,4272,5,FactionsScreen_FactionRelationsLine|MapScreen|SquadManagementScreen|SquadManagementScreen_PortraitSquadItemBox|SquadManagementScreen_SquadCellView,5377
5021,SquadManagementScreen_SquadCellView,?updateSquadSize@SquadCellView@SquadManagementScreen@@QEAAXXZ,SquadManagementScreen::SquadCellView::updateSquadSize();,0x4987A0,INSIDE,0x497930,5377,3696,5,FactionsScreen_FactionRelationsLine|MapScreen|SquadManagementScreen|SquadManagementScreen_PortraitSquadItemBox|SquadManagementScreen_SquadCellView,5377
2058,FactionUniqueSquadManager,?getExistingSquadsFor@FactionUniqueSquadManager@@QEAAPEAVUniqueSpawnData@1@PEAVGameData@@@Z,FactionUniqueSquadManager::getExistingSquadsFor(class GameData *);,0x2E04F0,NEAR,0x2E0570,51,128,2,FactionUniqueSquadManager|FactionUniqueSquadManager_UniqueSpawnData,51
2062,FactionUniqueSquadManager_UniqueSpawnData,?_DESTRUCTOR@UniqueSpawnData@FactionUniqueSquadManager@@QEAAXXZ,,0x2E0530,NEAR,0x2E0570,51,64,2,FactionUniqueSquadManager|FactionUniqueSquadManager_UniqueSpawnData,51
2120,FarmBuilding,?getCropMult@FarmBuilding@@QEAAMW4CropType@@@Z,FarmBuilding::getCropMult(enum CropType);,0xF53A0,INSIDE,0xF5380,72,32,2,FarmBuilding|GameSaveState,72
2563,GameSaveState,?getState@GameSaveState@@QEAAPEAVGameData@@W4itemType@@@Z,GameSaveState::getState(enum itemType);,0xF5340,NEAR,0xF5380,72,64,2,FarmBuilding|GameSaveState,72
2148,FloatingProgressBar_ProgressBarWidget,?_CONSTRUCTOR@ProgressBarWidget@FloatingProgressBar@@QEAAPEAV12@XZ,,0x6E7DE0,INSIDE,0x6E7230,3057,2992,2,FloatingProgressBar_ProgressBarWidget|MessageBoxManager,3057
3763,MessageBoxManager,?hideMessageBox@MessageBoxManager@@SA_N_N@Z,MessageBoxManager::hideMessageBox(bool);,0x6E7690,INSIDE,0x6E7230,3057,1120,2,FloatingProgressBar_ProgressBarWidget|MessageBoxManager,3057
2181,FoliageSystem,?getCollisionHash@FoliageSystem@@QEBAIXZ,FoliageSystem::getCollisionHash();,0x3B2E10,INSIDE,0x3B2DB0,112,96,3,FoliageSystem|NavMeshGenerator|ZoneManager,112
3870,NavMeshGenerator,?isGenerating@NavMeshGenerator@@QEBA_NXZ,NavMeshGenerator::isGenerating();,0x3B2E00,INSIDE,0x3B2DB0,112,80,3,FoliageSystem|NavMeshGenerator|ZoneManager,112
5928,ZoneManager,?isLoading@ZoneManager@@QEBAHXZ,ZoneManager::isLoading();,0x3B2DE0,INSIDE,0x3B2DB0,112,48,3,FoliageSystem|NavMeshGenerator|ZoneManager,112
2201,FoliageSystem_TreeData,?_CONSTRUCTOR@TreeData@FoliageSystem@@QEAAPEAV12@XZ,,0x6D9F80,NEAR,0x6D9ED0,134,-176,3,FoliageSystem_TreeData|ZoneMap,134
5946,ZoneMap,?getBiomeCount@ZoneMap@@QEBAHXZ,ZoneMap::getBiomeCount();,0x6D9F50,INSIDE,0x6D9ED0,134,128,3,FoliageSystem_TreeData|ZoneMap,134
5947,ZoneMap,?getBiomeData@ZoneMap@@QEBAPEAVGameData@@H@Z,ZoneMap::getBiomeData(int);,0x6D9F60,NEAR,0x6D9ED0,134,-144,3,FoliageSystem_TreeData|ZoneMap,134
2376,GameData,?findInList@GameData@@QEAA_NAEBV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@0@Z,"GameData::findInList(const class std::basic_string<char,std::char_traits<char>,std::allocator<char> > &, const class std::basic_string<char,std::char_traits<char>,std::allocator<char> > &);",0x2D5700,NEAR,0x2D5740,211,64,2,GameData|TimeOfDay,211
5166,TimeOfDay,?getTotalMinutes@TimeOfDay@@QEBANXZ,TimeOfDay::getTotalMinutes();,0x2D5810,INSIDE,0x2D5740,211,208,2,GameData|TimeOfDay,211
2400,GameData,?addANewInstancedObject@GameData@@QEAAPEAVObjectInstance@1@PEAV21@@Z,GameData::addANewInstancedObject(class GameData::ObjectInstance *);,0x6BECA0,INSIDE,0x6BE050,3507,3152,4,GameData|GameDataReference,3507
2401,GameData,?addANewInstancedObject@GameData@@QEAAXPEAV1@AEBVPosRotPair@@@Z,"GameData::addANewInstancedObject(class GameData *, const class PosRotPair &);",0x6BEBB0,INSIDE,0x6BE050,3507,2912,4,GameData|GameDataReference,3507
2402,GameData,?addANewInstancedObject@GameData@@QEAAXPEAV1@@Z,GameData::addANewInstancedObject(class GameData *);,0x6BEB00,INSIDE,0x6BE050,3507,2736,4,GameData|GameDataReference,3507
2465,GameDataReference,?getPtr@GameDataReference@@QEBAPEAVGameData@@PEAVGameDataContainer@@@Z,GameDataReference::getPtr(class GameDataContainer *);,0x6BEAC0,INSIDE,0x6BE050,3507,2672,4,GameData|GameDataReference,3507
2420,GameDataContainer,?_getAllData@GameDataContainer@@QEBAAEBV?$unordered_map@HPEAVGameData@@U?$hash@H@boost@@U?$equal_to@H@std@@V?$STLAllocator@U?$pair@$$CBHPEAVGameData@@@std@@V?$CategorisedAllocPolicy@$0A@@Ogre@@@Ogre@@@unordered@boost@@XZ,GameDataContainer::_getAllData();,0x36AFD0,INSIDE,0x36AF90,82,64,2,GameDataContainer|hand,82
2746,hand,?isNull@hand@@QEBA_NXZ,hand::isNull();,0x36AFC0,INSIDE,0x36AF90,82,48,2,GameDataContainer|hand,82
2433,GameDataContainer,?flushKillList@GameDataContainer@@SAXXZ,GameDataContainer::flushKillList();,0x6BC040,INSIDE,0x6BC000,93,64,2,GameDataContainer|GameDataHeader,93
2451,GameDataHeader,?_CONSTRUCTOR@GameDataHeader@@QEAAPEAV1@XZ,,0x6BBFC0,NEAR,0x6BC000,93,64,2,GameDataContainer|GameDataHeader,93
2436,GameDataContainer,?preLoadAllReferencePtrs@GameDataContainer@@QEAAXXZ,GameDataContainer::preLoadAllReferencePtrs();,0x6BDAB0,INSIDE,0x6BD570,2186,1344,2,GameDataContainer|GameDataHeader,2186
2450,GameDataHeader,?_CONSTRUCTOR@GameDataHeader@@QEAAPEAV1@AEBV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@0@Z,,0x6BDD00,INSIDE,0x6BD570,2186,1936,2,GameDataContainer|GameDataHeader,2186
2454,GameDataManager,?_CONSTRUCTOR@GameDataManager@@QEAAPEAV1@XZ,,0x48AFD0,INSIDE,0x48A730,3356,2208,17,GameDataManager|ManagementScreen|ManagementScreen_TechItemViewData|MapScreen|MapScreen_MapMarkerCharacter|MapScreen_MapMarkerTown|Town,3356
3559,ManagementScreen,?getVisible@ManagementScreen@@QEAA_NXZ,ManagementScreen::getVisible();,0x48B0E0,INSIDE,0x48A730,3356,2480,17,GameDataManager|ManagementScreen|ManagementScreen_TechItemViewData|MapScreen|MapScreen_MapMarkerCharacter|MapScreen_MapMarkerTown|Town,3356
3561,ManagementScreen,?closeEverythingButton@ManagementScreen@@QEAAXPEAVWindow@MyGUI@@AEBV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z,"ManagementScreen::closeEverythingButton(class MyGUI::Window *, const class std::basic_string<char,std::char_traits<char>,std::allocator<char> > &);",0x48B0C0,INSIDE,0x48A730,3356,2448,17,GameDataManager|ManagementScreen|ManagementScreen_TechItemViewData|MapScreen|MapScreen_MapMarkerCharacter|MapScreen_MapMarkerTown|Town,3356
3563,ManagementScreen,?getCurrentTab@ManagementScreen@@QEAAHXZ,ManagementScreen::getCurrentTab();,0x48B100,INSIDE,0x48A730,3356,2512,17,GameDataManager|ManagementScreen|ManagementScreen_TechItemViewData|MapScreen|MapScreen_MapMarkerCharacter|MapScreen_MapMarkerTown|Town,3356
3564,ManagementScreen,?getTab@ManagementScreen@@QEBAPEAVTabItem@MyGUI@@H@Z,ManagementScreen::getTab(int);,0x48B120,INSIDE,0x48A730,3356,2544,17,GameDataManager|ManagementScreen|ManagementScreen_TechItemViewData|MapScreen|MapScreen_MapMarkerCharacter|MapScreen_MapMarkerTown|Town,3356
